	Is ad		Related ad domain	Suspect domain	Ad blocked	Suspect blocked	Ad first appear	Suspect first appear	Related reasons	Similar paths			
19541	v	16	50624318-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2020-09-06	2017-01-18	cert	/rfk/js (33)			
19542	v	17	215766422-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2019-07-28	2017-01-18	cert	/rfk/js (33)			
19543	v	18	145019053-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2017-01-11	2017-01-18	cert	/rfk/js (33)			
19544	v	19	3237090-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2017-04-27	2017-01-18	cert	/rfk/js (33)			
19545	v	20	168101092-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2018-09-26	2017-01-18	cert	/rfk/js (33)			
19546	v	21	8022452-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2020-10-31	2017-01-18	cert	/rfk/js (33)			
19547	v	22	245408735-prod.rfksrv.com	259817494-prod.rfksrv.com	2018-04-06	2018-04-06	2020-09-22	2017-01-18	cert	/rfk/js (33)			
19548	v	0	development-cmp.isgprivacy.cbsi.com	production-cmp.isgprivacy.cbsi.com	2020-01-05	2020-01-05	2019-12-20	2019-12-08	cert	/dist/optanon.js (2)	 /dist (1255)		
19549	x	0	d2j1fszo1axgmp.cloudfront.net	d1nfodbk1kwtpk.cloudfront.net	2021-02-10	X	2015-05-02	2017-03-17	cert	/1.3.0 (5)	  (252601)		
19550	v	0	d2c4ylitp1qu24.cloudfront.net	dsd7ugeb97nnc.cloudfront.net	2019-05-28	X	2019-05-21	2018-12-30	cert	/script.js (290)			
19551	v	1	d29dbajta0the9.cloudfront.net	dsd7ugeb97nnc.cloudfront.net	2019-03-01	X	2018-06-29	2018-12-30	cert	/script.js (290)			
19552	v	2	d3asksgk2foh5m.cloudfront.net	dsd7ugeb97nnc.cloudfront.net	2018-11-17	X	2018-11-14	2018-12-30	cert	/script.js (290)			
19553	v	3	d3l320urli0p1u.cloudfront.net	dsd7ugeb97nnc.cloudfront.net	2019-05-17	X	2018-10-30	2018-12-30	cert	/script.js (290)			
19554	v	4	d3a42c7xs4vn3.cloudfront.net	dsd7ugeb97nnc.cloudfront.net	2019-02-05	X	2018-09-27	2018-12-30	cert	/script.js (290)			
19555	v	5	d1il9t8pu4dsoj.cloudfront.net	dsd7ugeb97nnc.cloudfront.net	2019-04-02	X	2018-07-24	2018-12-30	cert	/script.js (290)			
19556	v	0	ad.donanimhaber.com	manset.donanimhaber.com	2015-03-01	X	2015-03-02	2016-05-04	cert	/q.aspx (2)	  (252601)		
19557	v	0	s2.nend.net	s.nend.net	2016-10-31	2016-10-31	2015-03-02	2015-03-01	cert	/js/nendRt.js (2)			
19558	v	0	track.24heures.ch	track.zuonline.ch	2015-06-12	2015-06-12	2015-03-02	2015-04-14	cert	/cre-1.0/static/tracking/1.0/templateclient.js (6)	 /cre-1.0/cockpit/platform/tamedia/shop (6)	 /cre-1.0/tracking/tracking.js (14)	
19559	v	1	track.bazonline.ch	track.zuonline.ch	2015-06-12	2015-06-12	2020-03-25	2015-04-14	cert	/cre-1.0/tracking/tracking.js (14)	 /cre-1.0/api/tracking/service (15)	 /cre-1.0 (17)	
19560	v	0	validate.onecount.net	epg-validate.onecount.net	2017-05-17	X	2016-09-10	2016-07-24	cert	/onecount/automation/a.php (3)	 /onecount (5)	  (252601)	
19561	x	0	d2c4ylitp1qu24.cloudfront.net	d35gqbxtyzkd0w.cloudfront.net	2019-05-28	X	2019-05-21	2018-11-26	cert	/script.js (290)			
19562	x	1	d29dbajta0the9.cloudfront.net	d35gqbxtyzkd0w.cloudfront.net	2019-03-01	X	2018-06-29	2018-11-26	cert	/script.js (290)			
19563	x	2	d3asksgk2foh5m.cloudfront.net	d35gqbxtyzkd0w.cloudfront.net	2018-11-17	X	2018-11-14	2018-11-26	cert	/script.js (290)			
19564	x	3	d3l320urli0p1u.cloudfront.net	d35gqbxtyzkd0w.cloudfront.net	2019-05-17	X	2018-10-30	2018-11-26	cert	/script.js (290)			
19565	x	4	d3a42c7xs4vn3.cloudfront.net	d35gqbxtyzkd0w.cloudfront.net	2019-02-05	X	2018-09-27	2018-11-26	cert	/script.js (290)			
19566	x	5	d1il9t8pu4dsoj.cloudfront.net	d35gqbxtyzkd0w.cloudfront.net	2019-04-02	X	2018-07-24	2018-11-26	cert	/script.js (290)			
19567	x	0	dx82u1pulx6jk.cloudfront.net	d1cx8jdvi6y0g9.cloudfront.net	2017-10-08	X	2015-03-01	2018-09-24	cert	/pub (333)			
19568	x	0	usarmy.vo.llnwd.net	gaia.hs.llnwd.net	2015-03-01	X	2015-03-01	2018-01-26	cert	/e2 (44)	  (252601)		
19569	v	0	cs01.trafmag.com	cs07.trafmag.com	2016-05-24	2016-10-31	2015-03-02	2016-04-10	cert	/images/sprite_register.png (2)	 /css/clientslider.css (2)	 /images/clientlogo/panama_logo.png (2)	
19570	v	0	sslindrates.forexprostools.com	comrates.it.forexprostools.com	2019-04-13	2019-04-13	2017-03-26	2015-03-02	cert	/common/libs/jquery.js (5)	 /index.php (1051)		
19571	x	0	murdoch-website-001.azurewebsites.net	stage-cec-brand.azurewebsites.net	2018-09-28	X	2017-04-06	2018-09-08	cert	/images/default-source (180)	  (252601)		
19572	v	0	eu-central-1-decisionapi.lift.acquia.com	us-east-1-decisionapi.lift.acquia.com	2018-06-25	2018-06-25	2017-07-31	2017-03-05	cert	/decide-js (2)	 //decide-js (2)		
19573	v	0	an.yandex.ru	yabs.yandex.com.tr	2015-03-01	2016-05-26	2015-03-01	2015-11-30	cert	/count (62)	  (252601)		
19574	v	1	bs.yandex.ru	yabs.yandex.com.tr	2015-03-01	2016-05-26	2015-03-01	2015-11-30	cert	/count (62)	  (252601)		
19575	x	0	www.ceros.com	mktgcdn.ceros.com	2020-04-05	X	2015-03-11	2015-05-17	cert	/wp-content/themes/ceros/assets/images/close.png (2)	 /wp-content/uploads/2015/02/design-tab.jpg (2)	 /wp-content/uploads/2015/02/analyze-tab.jpg (2)	
19576	v	0	track.twcouponcenter.com	track.tlcafftrax.com	2019-08-08	X	2018-11-21	2018-11-21	cert	/track/imp/img (4)			
19577	v	0	ads.actionteaser.ru	v.actionteaser.ru	2015-03-01	2016-05-24	2015-03-17	2015-03-01	cert	/news.js (28)	  (252601)		
19578	v	1	v3.actionteaser.ru	v.actionteaser.ru	2016-05-24	2016-05-24	2016-09-13	2015-03-01	cert	/news.js (28)	  (252601)		
19579	v	2	v2.actionteaser.ru	v.actionteaser.ru	2016-05-24	2016-05-24	2016-06-05	2015-03-01	cert	/news.js (28)	  (252601)		
19580	v	3	v5.actionteaser.ru	v.actionteaser.ru	2016-05-24	2016-05-24	2016-08-10	2015-03-01	cert	/news.js (28)	  (252601)		
19581	v	4	v4.actionteaser.ru	v.actionteaser.ru	2016-05-24	2016-05-24	2017-02-11	2015-03-01	cert	/news.js (28)	  (252601)		
19582	v	0	tags.clickagy.com	%20tags.clickagy.com	2015-03-01	X	2015-03-01	2017-04-08	cert	/data.js (6)			
19583	v	0	www.mql5.com	c.mql5.com	2019-08-12	2019-08-12	2015-03-09	2015-03-09	cert	/i/jobs/freelance_avatar_bgs.png (2)	 /i/signals (2)	 /i/logo_mql5.png (2)	
19584	v	0	tracker.iltrovatore.it	player.iltrovatore.it	2017-01-28	X	2017-07-21	2017-08-22	cert	/new_settings.json (2)			
19585	v	0	d2c4ylitp1qu24.cloudfront.net	dd66gfypvad8y.cloudfront.net	2019-05-28	X	2019-05-21	2018-05-05	cert	/script.js (290)			
19586	v	1	d29dbajta0the9.cloudfront.net	dd66gfypvad8y.cloudfront.net	2019-03-01	X	2018-06-29	2018-05-05	cert	/script.js (290)			
19587	v	2	d3asksgk2foh5m.cloudfront.net	dd66gfypvad8y.cloudfront.net	2018-11-17	X	2018-11-14	2018-05-05	cert	/script.js (290)			
19588	v	3	d3l320urli0p1u.cloudfront.net	dd66gfypvad8y.cloudfront.net	2019-05-17	X	2018-10-30	2018-05-05	cert	/script.js (290)			
19589	v	4	d3a42c7xs4vn3.cloudfront.net	dd66gfypvad8y.cloudfront.net	2019-02-05	X	2018-09-27	2018-05-05	cert	/script.js (290)			
19590	v	5	d1il9t8pu4dsoj.cloudfront.net	dd66gfypvad8y.cloudfront.net	2019-04-02	X	2018-07-24	2018-05-05	cert	/script.js (290)			
19591	v	0	d3ujids68p6xmq.cloudfront.net	d3avqv6zaxegeu.cloudfront.net	2015-12-14	2015-03-23	2015-09-14	2015-03-01	cert	/abw.js (2)	  (252601)		
19592	x	0	d2kz60b0gq4lg.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2017-09-07	2015-03-07	cert	/v1 (646)	  (252601)		
19593	x	1	d34tnov8neex5n.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2017-11-28	2015-03-07	cert	/v1 (646)	  (252601)		
19594	x	2	d25ezbwokoefx6.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2017-09-29	2015-03-07	cert	/v1 (646)	  (252601)		
19595	x	3	d3sskjfdrsmdxn.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2018-03-05	2015-03-07	cert	/v1 (646)	  (252601)		
19596	x	4	dwx1guhcvx8gs.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2017-07-10	2015-03-07	cert	/v1 (646)	  (252601)		
19597	x	5	dmrzwh2nnpd64.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2018-03-04	2015-03-07	cert	/v1 (646)	  (252601)		
19598	x	6	dxwgpw0lkcum5.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2018-02-21	2015-03-07	cert	/v1 (646)	  (252601)		
19599	x	7	d145tbca0156xf.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2017-12-16	2015-03-07	cert	/v1 (646)	  (252601)		
19600	x	8	dkr5aqt2x4ovm.cloudfront.net	d1a62freaxhn7x.cloudfront.net	2017-10-07	X	2018-06-24	2015-03-07	cert	/v1 (646)	  (252601)		
19601	x	0	usarmy.vo.llnwd.net	bps.hs.llnwd.net	2015-03-01	X	2015-03-01	2015-03-10	cert	/e2 (44)			
19602	v	0	cdn.stripchat.com	cdne.stripchat.com	2018-11-01	2018-11-01	2016-02-21	2016-08-28	cert	/assets/common/images/bg_xh.png (3)	 /assets/common/images (20)	 /assets/common (149)	
19603	v	0	bjad.durasite.net	netdreamersad.durasite.net	2018-02-28	2018-02-28	2015-03-09	2015-04-07	cert	/A-affiliate2/mobile (4)			
19604	v	1	proto2ad.durasite.net	netdreamersad.durasite.net	2018-02-28	2018-02-28	2015-03-07	2015-04-07	cert	/A-affiliate2/mobile (4)			
19605	v	2	sankei2ad.durasite.net	netdreamersad.durasite.net	2015-03-01	2018-02-28	2015-03-01	2015-04-07	cert	/A-affiliate2/mobile (4)			
19606	v	0	www.jumia.com.ng	www.jumia.com.eg	2020-04-10	X	2015-03-01	2015-03-14	cert	/assets_he/css/main.2845c878.css (2)	 /assets_he/css/main.88e9b816.css (2)	 /assets_he/js/pages/home/index.7961b0d3.js (2)	
19607	x	0	d18xeipe1243h6.cloudfront.net	dnv9uako15mvd.cloudfront.net	2015-03-01	X	2016-03-05	2020-01-21	cert	/o (165)	  (252601)		
19608	v	0	s.beop.io	contents.beop.io	2019-04-18	X	2019-04-24	2019-04-24	cert	/serve (63)			
19609	v	0	p.smartertravel.com	p.smarter-js.com	2017-01-09	X	2017-03-17	2018-04-02	cert	/ext/lib/smarter-sdk.min.js (2)	 /ext/partner (2)	 /ext/partner/dealbase/dealbase-hosted.min.js (2)	
19610	v	0	static.jumia.com.ng	ci.jumia.is	2018-04-28	2018-04-28	2015-03-01	2017-08-04	cert	/cms/jumia_logo_small.png (3)	 /cms/shop/header-partnership-mtn.png (4)	 /cms/Homepage (6)	
19611	v	0	sgb.snapdeal.biz	imp.snapdeal.biz	2015-03-01	2018-12-15	2016-05-27	2016-08-31	cert	/pub (333)			
19612	v	0	am.6park.com	img.6park.com	2015-03-01	2016-04-20	2015-03-14	2015-03-14	cert	/img/frhongjiu (2)	 /img/ebooking/12090.gif (2)	 /img/uncnhome/12090a.gif (2)	
19613	v	0	ad.wsod.com	tdameritrade.wsod.com	2015-03-01	X	2015-03-01	2018-08-14	cert	/site (907)	  (252601)		
19614	x	0	d2kz60b0gq4lg.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2017-09-07	2016-07-15	cert	/v1 (646)			
19615	x	1	d34tnov8neex5n.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2017-11-28	2016-07-15	cert	/v1 (646)	  (252601)		
19616	x	2	d25ezbwokoefx6.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2017-09-29	2016-07-15	cert	/v1 (646)			
19617	x	3	d3sskjfdrsmdxn.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2018-03-05	2016-07-15	cert	/v1 (646)	  (252601)		
19618	x	4	dwx1guhcvx8gs.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2017-07-10	2016-07-15	cert	/v1 (646)	  (252601)		
19619	x	5	dmrzwh2nnpd64.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2018-03-04	2016-07-15	cert	/v1 (646)			
19620	x	6	dxwgpw0lkcum5.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2018-02-21	2016-07-15	cert	/v1 (646)			
19621	x	7	d145tbca0156xf.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2017-12-16	2016-07-15	cert	/v1 (646)			
19622	x	8	dkr5aqt2x4ovm.cloudfront.net	d2ylgh2cnbot5i.cloudfront.net	2017-10-07	X	2018-06-24	2016-07-15	cert	/v1 (646)			
19623	v	0	static.jumia.com.ng	ng.jumia.is	2018-04-28	X	2015-03-01	2018-07-24	cert	/cms/shop/axa/header-partnership-axa-mansard-2.png (2)	 /cms/Homepage/2019 (2)	 /cms/BF2018/BF-logo-(2).jpg (2)	
19624	x	0	dsms0mj1bbhn4.cloudfront.net	d29iibrxo3qkvp.cloudfront.net	2016-10-17	X	2015-03-01	2015-03-14	cert	/assets/homepage (158)	 /assets (13805)	  (252601)	
19625	x	0	ep00.epimg.net	crt00.epimg.net	2015-07-03	X	2015-03-01	2015-03-10	cert	/js/comun (7)	 /js/comun/comun.js (7)	 /estilos (31)	
19626	v	0	kona.kontera.com	secure-js.kontera.com	2015-03-01	2016-05-24	2015-03-01	2015-03-01	cert	/javascript/lib (15)			
19627	v	0	sendpulse.com	sendpulsesite.sendpulse.com	2016-12-29	X	2015-03-14	2019-08-30	cert	/templates/sendpulsev1/fonts (4)	 /templates/sendpulsev1/js (4)	 /templates/sendpulsev1/css (4)	
19628	v	0	app.codefund.io	codefund.io	2018-05-07	2018-05-07	2020-04-13	2018-04-04	cert	/properties/550/funder.js (2)	 /properties (5)	  (252601)	
19629	v	0	d2c4ylitp1qu24.cloudfront.net	d1uv0e3az1x46c.cloudfront.net	2019-05-28	X	2019-05-21	2018-07-22	cert	/script.js (290)			
19630	v	1	d29dbajta0the9.cloudfront.net	d1uv0e3az1x46c.cloudfront.net	2019-03-01	X	2018-06-29	2018-07-22	cert	/script.js (290)			
19631	v	2	d3asksgk2foh5m.cloudfront.net	d1uv0e3az1x46c.cloudfront.net	2018-11-17	X	2018-11-14	2018-07-22	cert	/script.js (290)			
19632	v	3	d3l320urli0p1u.cloudfront.net	d1uv0e3az1x46c.cloudfront.net	2019-05-17	X	2018-10-30	2018-07-22	cert	/script.js (290)			
19633	v	4	d3a42c7xs4vn3.cloudfront.net	d1uv0e3az1x46c.cloudfront.net	2019-02-05	X	2018-09-27	2018-07-22	cert	/script.js (290)			
19634	v	5	d1il9t8pu4dsoj.cloudfront.net	d1uv0e3az1x46c.cloudfront.net	2019-04-02	X	2018-07-24	2018-07-22	cert	/script.js (290)			
19635	v	0	tag.brandcdn.com	charter.brandcdn.com	2017-06-22	X	2015-03-02	2015-03-02	cert	/autoscript (3)			
19636	v	0	analytics.socialblade.com	seshat.socialblade.com	2016-05-24	X	2016-03-06	2020-08-02	cert	/cb/cb.php (5)			
19637	v	1	cupid.socialblade.com	seshat.socialblade.com	2021-02-01	X	2020-12-30	2020-08-02	cert	/cb/cb.php (5)			
19638	v	0	static.jumia.com.ng	ma.jumia.is	2018-04-28	X	2015-03-01	2017-11-19	cert	/cms (706)	  (252601)		
19639	v	0	bjad.durasite.net	proto2ad.durasite.net	2018-02-28	2018-02-28	2015-03-09	2015-03-07	cert	/A-affiliate2/mobile (4)			
19640	v	1	netdreamersad.durasite.net	proto2ad.durasite.net	2018-02-28	2018-02-28	2015-04-07	2015-03-07	cert	/A-affiliate2/mobile (4)			
19641	v	2	sankei2ad.durasite.net	proto2ad.durasite.net	2015-03-01	2018-02-28	2015-03-01	2015-03-07	cert	/A-affiliate2/mobile (4)			
19642	v	0	koi-3qmu7v4bm0.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2016-07-06	2016-10-11	cert	/client (203)			
19643	v	1	koi-3qni9dj1j0.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2019-05-05	2016-10-11	cert	/client (203)			
19644	v	2	koi-3qnfd3ohvg.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2019-08-14	2016-10-11	cert	/client/form.js (12)			
19645	v	3	koi-3qnek2wozm.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2018-07-18	2016-10-11	cert	/client (203)			
19646	v	4	koi-880wwqge.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2017-04-26	2016-10-11	cert	/client/form.js (12)			
19647	v	5	koi-3qna5oa8lq.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2017-05-31	2016-10-11	cert	/client (203)			
19648	v	6	koi-3qnb6ge8ze.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2017-10-15	2016-10-11	cert	/client (203)			
19649	v	7	koi-3qnkpkwize.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2020-09-27	2016-10-11	cert	/client (203)			
19650	v	8	koi-3qneivnflw.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2019-12-31	2016-10-11	cert	/client (203)			
19651	v	9	koi-3qna9bit4s.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2016-12-22	2016-10-11	cert	/client/form.js (12)	 /client (203)		
19652	v	10	koi-3qncvkndvo.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2018-04-06	2016-10-11	cert	/client (203)			
19653	v	11	koi-3qnedpfam0.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2018-12-12	2016-10-11	cert	/client (203)			
19654	v	12	koi-9gmq6cby.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2016-06-27	2016-10-11	cert	/client/form.js (12)			
19655	v	13	koi-3qn952rryk.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2017-09-12	2016-10-11	cert	/client (203)			
19656	v	14	koi-3qniedw0zc.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2019-05-05	2016-10-11	cert	/client/form.js (12)			
19657	v	15	koi-3qna919afk.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2020-10-30	2016-10-11	cert	/client/form.js (12)			
19658	v	16	koi-3qni9wlajk.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2020-08-04	2016-10-11	cert	/client (203)			
19659	v	17	koi-3qnlrw03tw.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2020-06-28	2016-10-11	cert	/client/form.js (12)			
19660	v	18	koi-3q64vdzcf6.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2016-01-11	2016-10-11	cert	/client/form.js (12)	 /client (203)		
19661	v	19	koi-3qnbi3rrbm.marketingautomation.services	koi-3qn2zaif9k.marketingautomation.services	2018-07-14	2018-07-14	2018-02-24	2016-10-11	cert	/client/form.js (12)			
19662	v	0	czilladx.com	serve.czilladx.com	2017-11-30	2017-11-30	2017-10-29	2017-06-30	cert	/serve/jslib (3)	 /serve (63)		
19663	v	1	request-global.czilladx.com	serve.czilladx.com	2017-11-30	2017-11-30	2020-03-18	2017-06-30	cert	/serve (63)			
19664	v	0	grmtech.net	de.grmtech.net	2016-03-26	2016-03-26	2015-03-06	2015-03-02	cert	/r (347)			
19665	v	0	a3xo-eng.spankbang.com	a2x-eng.spankbang.com	2020-12-26	2021-01-09	2020-09-16	2020-08-16	cert	/fetch (13)	  (252601)		
19666	v	1	a2-eng.spankbang.com	a2x-eng.spankbang.com	2020-02-13	2021-01-09	2020-02-10	2020-08-16	cert	/fetch (13)	  (252601)		
19667	v	0	track.24heures.ch	track.tdg.ch	2015-06-12	2015-06-12	2015-03-02	2015-03-03	cert	/cre-1.0/static/tracking/1.0/templateclient.js (6)	 /cre-1.0/cockpit/platform/tamedia/shop (6)	 /cre-1.0/tracking/tracking.js (14)	
19668	v	1	track.bazonline.ch	track.tdg.ch	2015-06-12	2015-06-12	2020-03-25	2015-03-03	cert	/cre-1.0/tracking/tracking.js (14)	 /cre-1.0/api/tracking/service (15)	 /cre-1.0 (17)	
19669	v	0	cs07.trafmag.com	cs01.trafmag.com	2016-10-31	2016-05-24	2016-04-10	2015-03-02	cert	/images/sprite_register.png (2)	 /css/clientslider.css (2)	 /images/clientlogo/panama_logo.png (2)	
19670	v	0	log2.adop.cc	log.adop.cc	2017-05-02	2017-12-21	2017-06-20	2016-06-30	cert	/compass/imp (2)			
19671	v	0	sf3-ttcdn-tos.pstatp.com	sf6-ttcdn-tos.pstatp.com	2020-05-20	X	2020-06-04	2020-06-04	cert	/img/mosaic-legacy (6)	 /img/pgc-image (7)	 /img (11296)	
19672	x	0	dsms0mj1bbhn4.cloudfront.net	d1ohp0h9n9u652.cloudfront.net	2016-10-17	X	2015-03-01	2015-03-02	cert	/assets/careers (2)	 /assets (13805)	  (252601)	
19673	v	0	static.jumia.com.ng	static.jumia.ci	2018-04-28	2018-04-28	2015-03-01	2015-03-14	cert	/cms/jumia_logo_small.png (3)	 /cms/shop/header-partnership-mtn.png (4)	 /css/alice_controller_indexcontroller-alice-min%7B-spinbasket%7D.e0db068e6c10f1cb5c878fd92bd5ff64.css (4)	
19674	v	0	d3aiy6aqoa3ykz.cloudfront.net	dn5bj2dqerm21.cloudfront.net	2015-03-01	X	2019-08-28	2020-04-14	cert	/f/3eJyrVspUslJQMjQxsFTSUVAqB3HKy8v1ijNy8/ML9JLzc0HCJSDhNKVaABW4DFU=== (2)	 /f (412)	  (252601)	
19675	v	0	astg.widerplanet.com	cdn-aitg.widerplanet.com	2017-04-23	2017-04-23	2015-03-03	2016-05-25	cert	/js/wp_astg_4.0.js (2)	 /js (23830)		
19676	v	0	68435223-prod.rfksrv.com	3237090-prod.rfksrv.com	2018-04-06	2018-04-06	2017-02-07	2017-04-27	cert	/rfk/js (33)			
19677	v	1	249160348-prod.rfksrv.com	3237090-prod.rfksrv.com	2018-04-06	2018-04-06	2016-09-12	2017-04-27	cert	/rfk/js (33)			
19678	v	2	168695269-prod.rfksrv.com	3237090-prod.rfksrv.com	2018-04-06	2018-04-06	2018-03-19	2017-04-27	cert	/rfk/js (33)			
19679	v	3	112989469-prod.rfksrv.com	3237090-prod.rfksrv.com	2018-04-06	2018-04-06	2018-10-29	2017-04-27	cert	/rfk/js (33)			
